datetime_utc,date,lat,lon,pm2_5,pm10,co,no,no2,o3,so2,nh3,ow_aqi_1to5,source,city
2023-02-03T13:00:00Z,2023-02-03,24.8607,67.0011,89.7,129.18,1895.9,5.03,84.31,38.27,12.04,16.47,5.0,openweather,Karachi
2023-02-03T14:00:00Z,2023-02-03,24.8607,67.0011,88.63,124.98,1922.61,1.55,90.48,12.34,12.28,16.97,5.0,openweather,Karachi
2023-02-03T15:00:00Z,2023-02-03,24.8607,67.0011,96.6,132.59,1762.39,0.27,74.71,26.82,12.52,17.73,5.0,openweather,Karachi
2023-02-03T16:00:00Z,2023-02-03,24.8607,67.0011,106.7,144.01,1735.69,0.0,63.75,46.49,13.35,19.76,5.0,openweather,Karachi
2023-02-03T17:00:00Z,2023-02-03,24.8607,67.0011,117.8,157.16,1869.2,0.0,62.38,48.64,14.07,22.29,5.0,openweather,Karachi
2023-02-03T18:00:00Z,2023-02-03,24.8607,67.0011,119.36,159.35,1895.9,0.0,60.32,48.64,13.95,22.29,5.0,openweather,Karachi
2023-02-03T19:00:00Z,2023-02-03,24.8607,67.0011,111.45,150.39,1869.2,0.0,60.32,43.99,12.76,19.0,5.0,openweather,Karachi
2023-02-03T20:00:00Z,2023-02-03,24.8607,67.0011,97.21,133.22,1682.28,0.0,56.89,42.56,10.85,13.81,5.0,openweather,Karachi
2023-02-03T21:00:00Z,2023-02-03,24.8607,67.0011,88.48,122.62,1401.9,0.0,41.81,52.21,9.3,11.27,5.0,openweather,Karachi
2023-02-03T22:00:00Z,2023-02-03,24.8607,67.0011,86.98,121.09,1228.33,0.0,30.5,58.65,8.82,11.4,5.0,openweather,Karachi
2023-02-03T23:00:00Z,2023-02-03,24.8607,67.0011,92.66,128.46,1255.04,0.0,28.79,54.36,9.3,12.41,5.0,openweather,Karachi
2023-02-04T00:00:00Z,2023-02-04,24.8607,67.0011,106.13,144.38,1455.31,0.0,33.59,45.78,10.97,13.93,5.0,openweather,Karachi
2023-02-04T01:00:00Z,2023-02-04,24.8607,67.0011,133.47,174.66,1895.9,0.01,47.98,32.54,14.07,16.72,5.0,openweather,Karachi
2023-02-04T02:00:00Z,2023-02-04,24.8607,67.0011,184.2,231.28,2803.8,1.84,80.88,11.44,19.31,24.07,5.0,openweather,Karachi
2023-02-04T03:00:00Z,2023-02-04,24.8607,67.0011,300.25,363.7,5180.36,46.04,112.41,0.36,30.28,43.06,5.0,openweather,Karachi
2023-02-04T04:00:00Z,2023-02-04,24.8607,67.0011,453.3,541.32,8758.54,143.05,137.09,4.16,44.82,66.88,5.0,openweather,Karachi
2023-02-04T05:00:00Z,2023-02-04,24.8607,67.0011,607.75,722.42,11962.89,207.42,191.93,11.62,62.94,99.3,5.0,openweather,Karachi
2023-02-04T06:00:00Z,2023-02-04,24.8607,67.0011,800.13,934.66,13885.5,160.93,323.53,39.7,82.02,128.69,5.0,openweather,Karachi
2023-02-04T07:00:00Z,2023-02-04,24.8607,67.0011,1036.55,1179.62,14739.99,75.1,466.11,134.47,96.32,141.86,5.0,openweather,Karachi
2023-02-04T08:00:00Z,2023-02-04,24.8607,67.0011,1157.88,1299.06,13565.06,34.87,466.11,271.8,87.74,118.55,5.0,openweather,Karachi
2023-02-04T09:00:00Z,2023-02-04,24.8607,67.0011,953.6,1078.0,9399.41,18.33,334.5,317.57,57.7,69.92,5.0,openweather,Karachi
2023-02-04T10:00:00Z,2023-02-04,24.8607,67.0011,517.72,610.4,4913.33,11.62,172.73,246.05,27.66,32.93,5.0,openweather,Karachi
2023-02-04T11:00:00Z,2023-02-04,24.8607,67.0011,225.81,300.78,2670.29,10.06,94.59,145.91,15.02,21.03,5.0,openweather,Karachi
2023-02-04T12:00:00Z,2023-02-04,24.8607,67.0011,113.43,184.71,1922.61,11.18,71.97,69.38,10.73,16.97,5.0,openweather,Karachi
2023-02-04T13:00:00Z,2023-02-04,24.8607,67.0011,79.9,149.02,1695.63,9.05,71.97,22.89,8.82,13.68,5.0,openweather,Karachi
2023-02-04T14:00:00Z,2023-02-04,24.8607,67.0011,77.46,144.91,1668.93,11.51,68.55,1.1,8.23,12.67,5.0,openweather,Karachi
2023-02-04T15:00:00Z,2023-02-04,24.8607,67.0011,79.23,144.66,1415.25,4.14,59.63,6.71,7.51,12.03,5.0,openweather,Karachi
2023-02-04T16:00:00Z,2023-02-04,24.8607,67.0011,78.28,140.3,1134.87,0.04,44.55,33.26,6.91,11.02,5.0,openweather,Karachi
2023-02-04T17:00:00Z,2023-02-04,24.8607,67.0011,80.36,140.8,1094.82,0.0,38.39,43.63,7.15,11.53,5.0,openweather,Karachi
2023-02-04T18:00:00Z,2023-02-04,24.8607,67.0011,82.42,138.9,1108.17,0.0,36.67,47.21,7.45,12.16,5.0,openweather,Karachi
2023-02-04T19:00:00Z,2023-02-04,24.8607,67.0011,78.54,129.33,1081.47,0.0,35.3,48.64,6.97,10.77,5.0,openweather,Karachi
2023-02-04T20:00:00Z,2023-02-04,24.8607,67.0011,68.71,113.99,907.9,0.0,30.85,52.93,5.72,7.35,4.0,openweather,Karachi
2023-02-04T21:00:00Z,2023-02-04,24.8607,67.0011,64.07,105.69,781.06,0.0,23.99,58.65,5.42,6.33,4.0,openweather,Karachi
2023-02-04T22:00:00Z,2023-02-04,24.8607,67.0011,59.62,97.8,687.6,0.0,17.31,62.94,5.3,6.33,4.0,openweather,Karachi
2023-02-04T23:00:00Z,2023-02-04,24.8607,67.0011,56.39,93.97,640.87,0.0,13.88,64.37,5.48,6.52,4.0,openweather,Karachi
2023-02-05T00:00:00Z,2023-02-05,24.8607,67.0011,55.11,94.14,634.19,0.0,13.19,63.66,6.02,6.9,4.0,openweather,Karachi
2023-02-05T01:00:00Z,2023-02-05,24.8607,67.0011,55.14,96.47,667.57,0.0,15.08,62.23,7.09,7.47,4.0,openweather,Karachi
2023-02-05T02:00:00Z,2023-02-05,24.8607,67.0011,54.15,95.91,720.98,0.0,18.85,59.37,7.63,8.11,4.0,openweather,Karachi
2023-02-05T03:00:00Z,2023-02-05,24.8607,67.0011,56.03,97.27,907.9,0.11,29.82,51.5,8.82,10.01,4.0,openweather,Karachi
2023-02-05T04:00:00Z,2023-02-05,24.8607,67.0011,50.08,89.95,907.9,3.05,30.85,55.79,9.42,8.99,4.0,openweather,Karachi
2023-02-05T05:00:00Z,2023-02-05,24.8607,67.0011,50.52,91.76,974.66,6.65,30.5,62.94,9.3,9.63,4.0,openweather,Karachi
2023-02-05T06:00:00Z,2023-02-05,24.8607,67.0011,49.56,92.25,867.84,6.03,24.68,77.96,8.23,9.25,3.0,openweather,Karachi
2023-02-05T07:00:00Z,2023-02-05,24.8607,67.0011,44.09,87.54,674.25,4.19,17.31,87.98,6.26,7.03,3.0,openweather,Karachi
2023-02-05T08:00:00Z,2023-02-05,24.8607,67.0011,39.47,84.49,554.08,3.16,12.85,89.41,5.25,5.13,3.0,openweather,Karachi
2023-02-05T09:00:00Z,2023-02-05,24.8607,67.0011,36.5,85.77,500.68,2.71,10.88,87.26,4.65,3.99,3.0,openweather,Karachi
2023-02-05T10:00:00Z,2023-02-05,24.8607,67.0011,33.94,89.09,447.27,2.29,9.42,82.97,3.87,3.1,3.0,openweather,Karachi
2023-02-05T11:00:00Z,2023-02-05,24.8607,67.0011,32.83,91.79,447.27,2.32,10.28,75.82,3.64,3.01,3.0,openweather,Karachi
2023-02-05T12:00:00Z,2023-02-05,24.8607,67.0011,31.57,90.15,453.95,2.04,12.51,67.95,3.43,2.98,3.0,openweather,Karachi
2023-02-05T13:00:00Z,2023-02-05,24.8607,67.0011,31.4,89.92,507.35,0.95,18.85,57.22,3.49,3.17,3.0,openweather,Karachi
2023-02-05T14:00:00Z,2023-02-05,24.8607,67.0011,31.65,93.26,507.35,0.01,20.56,54.36,3.37,3.23,3.0,openweather,Karachi
2023-02-05T15:00:00Z,2023-02-05,24.8607,67.0011,32.73,97.07,473.98,0.0,16.45,60.8,3.22,3.48,3.0,openweather,Karachi
2023-02-05T16:00:00Z,2023-02-05,24.8607,67.0011,33.88,96.47,460.62,0.0,13.71,65.8,3.31,3.86,3.0,openweather,Karachi
2023-02-05T17:00:00Z,2023-02-05,24.8607,67.0011,33.77,90.42,433.92,0.0,11.14,70.1,3.19,3.64,3.0,openweather,Karachi
2023-02-05T18:00:00Z,2023-02-05,24.8607,67.0011,33.41,83.02,420.57,0.0,9.85,73.67,3.07,3.51,3.0,openweather,Karachi
2023-02-05T19:00:00Z,2023-02-05,24.8607,67.0011,32.32,76.11,407.22,0.0,9.6,75.1,2.77,3.01,3.0,openweather,Karachi
2023-02-05T20:00:00Z,2023-02-05,24.8607,67.0011,30.33,69.63,367.16,0.0,8.65,78.68,2.44,1.98,3.0,openweather,Karachi
2023-02-05T21:00:00Z,2023-02-05,24.8607,67.0011,31.86,69.18,380.52,0.0,8.4,82.97,3.22,2.44,3.0,openweather,Karachi
2023-02-05T22:00:00Z,2023-02-05,24.8607,67.0011,34.15,71.17,387.19,0.0,7.28,90.84,3.73,2.75,3.0,openweather,Karachi
2023-02-05T23:00:00Z,2023-02-05,24.8607,67.0011,35.38,72.98,380.52,0.0,6.43,98.71,3.93,2.75,3.0,openweather,Karachi
2023-02-06T00:00:00Z,2023-02-06,24.8607,67.0011,36.28,74.41,383.85,0.0,6.34,104.43,4.17,2.79,3.0,openweather,Karachi
2023-02-06T01:00:00Z,2023-02-06,24.8607,67.0011,39.2,77.98,447.27,0.0,8.65,104.43,5.13,3.61,3.0,openweather,Karachi
2023-02-06T02:00:00Z,2023-02-06,24.8607,67.0011,48.67,90.38,680.92,0.0,17.99,94.41,7.21,6.71,3.0,openweather,Karachi
2023-02-06T03:00:00Z,2023-02-06,24.8607,67.0011,78.76,128.21,1415.25,0.32,50.72,60.08,11.92,15.2,5.0,openweather,Karachi
2023-02-06T04:00:00Z,2023-02-06,24.8607,67.0011,122.74,180.46,2643.59,18.78,82.94,26.11,18.36,25.59,5.0,openweather,Karachi
2023-02-06T05:00:00Z,2023-02-06,24.8607,67.0011,153.56,217.05,3311.16,40.68,81.57,27.18,22.89,33.44,5.0,openweather,Karachi
2023-02-06T06:00:00Z,2023-02-06,24.8607,67.0011,168.55,234.81,3231.05,32.63,81.57,48.64,25.51,38.0,5.0,openweather,Karachi
